pond,datetime,date,time,temp,do,dosat,doy_frac,doy
A,05/16/20 13:15,05/16/20,13:15,17.779,15.718,165.322226,137.5521,137
A,05/16/20 13:45,05/16/20,13:45,17.881,15.78,166.323152,137.5729,137
A,05/16/20 14:15,05/16/20,14:15,18.024,15.814,167.17183,137.5938,137
A,05/16/20 14:45,05/16/20,14:45,18.133,15.452,163.710448,137.6146,137
A,05/16/20 15:15,05/16/20,15:15,18.176,15.559,164.989267,137.6354,137
A,05/16/20 15:45,05/16/20,15:45,18.251,15.444,164.021201,137.6563,137
A,05/16/20 16:15,05/16/20,16:15,18.31,15.222,161.858459,137.6771,137
A,05/16/20 16:45,05/16/20,16:45,18.378,15.075,160.517992,137.6979,137
A,05/16/20 17:15,05/16/20,17:15,18.403,15.091,160.770304,137.7188,137
A,05/16/20 17:45,05/16/20,17:45,18.47,15.217,162.334119,137.7396,137
A,05/16/20 18:15,05/16/20,18:15,18.47,15.121,161.309996,137.7604,137
A,05/16/20 18:45,05/16/20,18:45,18.554,15.318,163.691194,137.7813,137
A,05/16/20 19:15,05/16/20,19:15,18.571,15.295,163.501926,137.8021,137
A,05/16/20 19:45,05/16/20,19:45,18.647,15.19,162.630455,137.8229,137
A,05/16/20 20:15,05/16/20,20:15,18.672,15.146,162.241705,137.8438,137
A,05/16/20 20:45,05/16/20,20:45,18.705,15.143,162.318239,137.8646,137
A,05/16/20 21:15,05/16/20,21:15,18.663,14.934,159.941566,137.8854,137
A,05/16/20 21:45,05/16/20,21:45,18.697,14.93,160.009111,137.9063,137
A,05/16/20 22:15,05/16/20,22:15,18.773,15.152,162.638814,137.9271,137
A,05/16/20 22:45,05/16/20,22:45,18.731,15.028,161.170529,137.9479,137
A,05/16/20 23:15,05/16/20,23:15,18.748,15.004,160.968616,137.9688,137
A,05/16/20 23:45,05/16/20,23:45,18.756,14.923,160.125585,137.9896,137
A,05/17/20 0:15,05/17/20,0:15,18.781,14.795,158.832589,138.0104,138
A,05/17/20 0:45,05/17/20,0:45,18.798,15.935,171.130059,138.0313,138
A,05/17/20 1:15,05/17/20,1:15,18.882,16.065,172.819797,138.0521,138
A,05/17/20 1:45,05/17/20,1:45,18.932,15.882,171.024005,138.0729,138
A,05/17/20 2:15,05/17/20,2:15,19.033,15.938,171.977504,138.0938,138
A,05/17/20 2:45,05/17/20,2:45,19.016,15.984,172.414693,138.1146,138
A,05/17/20 3:15,05/17/20,3:15,18.957,15.909,171.401331,138.1354,138
A,05/17/20 3:45,05/17/20,3:45,18.924,15.481,166.678912,138.1563,138
A,05/17/20 4:15,05/17/20,4:15,18.882,15.798,169.947535,138.1771,138
A,05/17/20 4:45,05/17/20,4:45,18.823,15.405,165.522044,138.1979,138
A,05/17/20 5:15,05/17/20,5:15,18.722,15.292,163.971912,138.2188,138
A,05/17/20 5:45,05/17/20,5:45,18.655,14.848,158.994688,138.2396,138
A,05/17/20 6:15,05/17/20,6:15,18.495,14.578,155.59649,138.2604,138
A,05/17/20 6:45,05/17/20,6:45,18.42,14.625,155.859831,138.2813,138
A,05/17/20 7:15,05/17/20,7:15,18.336,14.511,154.380184,138.3021,138
A,05/17/20 7:45,05/17/20,7:45,18.26,14.359,152.526139,138.3229,138
A,05/17/20 8:15,05/17/20,8:15,18.192,14.433,153.099162,138.3438,138
A,05/17/20 8:45,05/17/20,8:45,18.201,14.529,154.145868,138.3646,138
A,05/17/20 9:15,05/17/20,9:15,18.142,14.794,156.767977,138.3854,138
A,05/17/20 9:45,05/17/20,9:45,18.142,15.01,159.05687,138.4063,138
A,05/17/20 10:15,05/17/20,10:15,18.159,14.94,158.370211,138.4271,138
A,05/17/20 10:45,05/17/20,10:45,18.184,15.083,159.9679,138.4479,138
A,05/17/20 11:15,05/17/20,11:15,18.226,15.032,159.564029,138.4688,138
A,05/17/20 11:45,05/17/20,11:45,18.235,15.106,160.379046,138.4896,138
A,05/17/20 12:15,05/17/20,12:15,18.26,15.143,160.854052,138.5104,138
A,05/17/20 12:45,05/17/20,12:45,18.26,15.072,160.099866,138.5313,138
A,05/17/20 13:15,05/17/20,13:15,18.285,15.199,161.531395,138.5521,138
A,05/17/20 13:45,05/17/20,13:45,18.369,15.03,160.009455,138.5729,138
A,05/17/20 14:15,05/17/20,14:15,18.386,15.257,162.482431,138.5938,138
A,05/17/20 14:45,05/17/20,14:45,18.462,15.405,164.312916,138.6146,138
A,05/17/20 15:15,05/17/20,15:15,18.521,15.404,164.499731,138.6354,138
A,05/17/20 15:45,05/17/20,15:45,18.512,15.539,165.911009,138.6563,138
A,05/17/20 16:15,05/17/20,16:15,18.504,15.669,167.271788,138.6771,138
A,05/17/20 16:45,05/17/20,16:45,18.529,15.489,165.434377,138.6979,138
A,05/17/20 17:15,05/17/20,17:15,18.638,15.612,167.118012,138.7188,138
A,05/17/20 17:45,05/17/20,17:45,18.655,15.678,167.882456,138.7396,138
A,05/17/20 18:15,05/17/20,18:15,18.655,15.844,169.66001,138.7604,138
A,05/17/20 18:45,05/17/20,18:45,18.68,15.365,164.614329,138.7813,138
A,05/17/20 19:15,05/17/20,19:15,18.663,15.737,168.541612,138.8021,138
A,05/17/20 19:45,05/17/20,19:45,18.672,15.727,168.465291,138.8229,138
A,05/17/20 20:15,05/17/20,20:15,18.672,14.666,157.100016,138.8438,138
A,05/17/20 20:45,05/17/20,20:45,18.647,14.342,153.551414,138.8646,138
A,05/17/20 21:15,05/17/20,21:15,18.63,14.3,153.04889,138.8854,138
A,05/17/20 21:45,05/17/20,21:45,18.588,14.335,153.2926,138.9063,138
A,05/17/20 22:15,05/17/20,22:15,18.512,14.486,154.668053,138.9271,138
A,05/17/20 22:45,05/17/20,22:45,18.411,14.938,159.166294,138.9479,138
A,05/17/20 23:15,05/17/20,23:15,18.31,15.45,164.282827,138.9688,138
A,05/17/20 23:45,05/17/20,23:45,18.184,15.986,169.544974,138.9896,138
A,05/18/20 0:15,05/18/20,0:15,18.091,16.138,170.831409,139.0104,139
A,05/18/20 0:45,05/18/20,0:45,18.024,15.933,168.429794,139.0313,139
A,05/18/20 1:15,05/18/20,1:15,17.898,15.941,168.078854,139.0521,139
A,05/18/20 1:45,05/18/20,1:45,17.813,15.919,167.553625,139.0729,139
A,05/18/20 2:15,05/18/20,2:15,17.712,15.806,166.018393,139.0938,139
A,05/18/20 2:45,05/18/20,2:45,17.611,15.687,164.425358,139.1146,139
A,05/18/20 3:15,05/18/20,3:15,17.518,15.537,162.540318,139.1354,139
A,05/18/20 3:45,05/18/20,3:45,17.45,15.499,161.914705,139.1563,139
A,05/18/20 4:15,05/18/20,4:15,17.366,15.419,160.798763,139.1771,139
A,05/18/20 4:45,05/18/20,4:45,17.298,15.23,158.603778,139.1979,139
A,05/18/20 5:15,05/18/20,5:15,17.205,15.085,156.790457,139.2188,139
A,05/18/20 5:45,05/18/20,5:45,17.137,14.94,155.063789,139.2396,139
A,05/18/20 6:15,05/18/20,6:15,17.086,14.741,152.835906,139.2604,139
A,05/18/20 6:45,05/18/20,6:45,17.01,14.62,151.341348,139.2813,139
A,05/18/20 7:15,05/18/20,7:15,16.959,14.391,148.812315,139.3021,139
A,05/18/20 7:45,05/18/20,7:45,16.942,14.46,149.47274,139.3229,139
A,05/18/20 8:15,05/18/20,8:15,16.934,14.515,150.016202,139.3438,139
A,05/18/20 8:45,05/18/20,8:45,17.002,14.586,150.964189,139.3646,139
A,05/18/20 9:15,05/18/20,9:15,17.01,14.748,152.666361,139.3854,139
A,05/18/20 9:45,05/18/20,9:45,17.078,14.813,153.556805,139.4063,139
A,05/18/20 10:15,05/18/20,10:15,16.934,14.559,150.470953,139.4271,139
A,05/18/20 10:45,05/18/20,10:45,16.705,13.998,143.981085,139.4479,139
A,05/18/20 11:15,05/18/20,11:15,16.696,13.76,141.506344,139.4688,139
A,05/18/20 11:45,05/18/20,11:45,16.577,13.901,142.599647,139.4896,139
A,05/18/20 12:15,05/18/20,12:15,16.611,13.343,136.973368,139.5104,139
A,05/18/20 12:45,05/18/20,12:45,16.688,13.042,134.100005,139.5313,139
A,05/18/20 13:15,05/18/20,13:15,16.798,13.048,134.471348,139.5521,139
A,05/18/20 13:45,05/18/20,13:45,16.925,13.291,137.340025,139.5729,139
A,05/18/20 14:15,05/18/20,14:15,16.925,13.38,138.25969,139.5938,139
A,05/18/20 14:45,05/18/20,14:45,17.137,15.629,162.21499,139.6146,139
A,05/18/20 15:15,05/18/20,15:15,17.095,15.025,155.809657,139.6354,139
A,05/18/20 15:45,05/18/20,15:45,17.12,14.806,153.618599,139.6563,139
A,05/18/20 16:15,05/18/20,16:15,17.137,14.887,154.513696,139.6771,139
A,05/18/20 16:45,05/18/20,16:45,17.273,15.443,160.73846,139.6979,139
A,05/18/20 17:15,05/18/20,17:15,17.273,15.356,159.83292,139.7188,139
A,05/18/20 17:45,05/18/20,17:45,17.273,15.135,157.532642,139.7396,139
A,05/18/20 18:15,05/18/20,18:15,17.264,14.605,151.987717,139.7604,139
A,05/18/20 18:45,05/18/20,18:45,17.256,14.356,149.371654,139.7813,139
A,05/18/20 19:15,05/18/20,19:15,17.239,14.326,149.006857,139.8021,139
A,05/18/20 19:45,05/18/20,19:45,17.23,14.228,147.959862,139.8229,139
A,05/18/20 20:15,05/18/20,20:15,17.205,14.178,147.363281,139.8438,139
A,05/18/20 20:45,05/18/20,20:45,17.188,14.068,146.16827,139.8646,139
A,05/18/20 21:15,05/18/20,21:15,17.154,13.902,144.341353,139.8854,139
A,05/18/20 21:45,05/18/20,21:45,17.154,13.595,141.153841,139.9063,139
A,05/18/20 22:15,05/18/20,22:15,17.129,13.254,137.54171,139.9271,139
A,05/18/20 22:45,05/18/20,22:45,17.019,15.166,157.022838,139.9479,139
A,05/18/20 23:15,05/18/20,23:15,16.942,15.097,156.057397,139.9688,139
A,05/18/20 23:45,05/18/20,23:45,16.832,15.46,159.442609,139.9896,139
A,05/19/20 0:15,05/19/20,0:15,16.705,15.115,155.47036,140.0104,140
A,05/19/20 0:45,05/19/20,0:45,16.705,14.823,152.466897,140.0313,140
A,05/19/20 1:15,05/19/20,1:15,16.637,14.735,151.345639,140.0521,140
A,05/19/20 1:45,05/19/20,1:45,16.56,14.551,149.214168,140.0729,140
A,05/19/20 2:15,05/19/20,2:15,16.475,14.422,147.627107,140.0938,140
A,05/19/20 2:45,05/19/20,2:45,16.467,14.134,144.654702,140.1146,140
A,05/19/20 3:15,05/19/20,3:15,16.424,13.893,142.05946,140.1354,140
A,05/19/20 3:45,05/19/20,3:45,16.365,13.897,141.923728,140.1563,140
A,05/19/20 4:15,05/19/20,4:15,16.297,13.682,139.527657,140.1771,140
A,05/19/20 4:45,05/19/20,4:45,16.254,13.22,134.693828,140.1979,140
A,05/19/20 5:15,05/19/20,5:15,16.263,13.639,138.989297,140.2188,140
A,05/19/20 5:45,05/19/20,5:45,16.271,13.057,133.080871,140.2396,140
A,05/19/20 6:15,05/19/20,6:15,16.271,12.465,127.047029,140.2604,140
A,05/19/20 6:45,05/19/20,6:45,16.263,12.125,123.560762,140.2813,140
A,05/19/20 7:15,05/19/20,7:15,16.339,12.803,130.679507,140.3021,140
A,05/19/20 7:45,05/19/20,7:45,16.297,12.62,128.697488,140.3229,140
A,05/19/20 8:15,05/19/20,8:15,16.246,12.53,127.642085,140.3438,140
A,05/19/20 8:45,05/19/20,8:45,16.186,12.997,132.231509,140.3646,140
A,05/19/20 9:15,05/19/20,9:15,16.161,13.239,134.622384,140.3854,140
A,05/19/20 9:45,05/19/20,9:45,16.101,13.668,138.808253,140.4063,140
A,05/19/20 10:15,05/19/20,10:15,16.118,14.17,143.958251,140.4271,140
A,05/19/20 10:45,05/19/20,10:45,16.126,14.801,150.394292,140.4479,140
A,05/19/20 11:15,05/19/20,11:15,16.195,15.057,153.219122,140.4688,140
A,05/19/20 11:45,05/19/20,11:45,16.229,14.459,147.239733,140.4896,140
A,05/19/20 12:15,05/19/20,12:15,16.314,13.361,136.303045,140.5104,140
A,05/19/20 12:45,05/19/20,12:45,16.39,14.804,151.266229,140.5313,140
A,05/19/20 13:15,05/19/20,13:15,16.458,14.702,150.439397,140.5521,140
A,05/19/20 13:45,05/19/20,13:45,16.552,14.177,145.354511,140.5729,140
A,05/19/20 14:15,05/19/20,14:15,16.594,13.625,139.818314,140.5938,140
A,05/19/20 14:45,05/19/20,14:45,16.671,13.472,138.471939,140.6146,140
A,05/19/20 15:15,05/19/20,15:15,16.688,13.285,136.598571,140.6354,140
A,05/19/20 15:45,05/19/20,15:45,16.756,13.318,137.133247,140.6563,140
A,05/19/20 16:15,05/19/20,16:15,16.807,13.487,139.021831,140.6771,140
A,05/19/20 16:45,05/19/20,16:45,16.841,13.614,140.430822,140.6979,140
A,05/19/20 17:15,05/19/20,17:15,16.925,13.487,139.365354,140.7188,140
A,05/19/20 17:45,05/19/20,17:45,16.959,13.403,138.595751,140.7396,140
A,05/19/20 18:15,05/19/20,18:15,16.993,13.236,136.966046,140.7604,140
A,05/19/20 18:45,05/19/20,18:45,17.027,13.202,136.711162,140.7813,140
A,05/19/20 19:15,05/19/20,19:15,17.103,13.095,135.818139,140.8021,140
A,05/19/20 19:45,05/19/20,19:45,17.103,13.404,139.023012,140.8229,140
A,05/19/20 20:15,05/19/20,20:15,17.146,13.466,139.791182,140.8438,140
A,05/19/20 20:45,05/19/20,20:45,17.146,13.497,140.112994,140.8646,140
A,05/19/20 21:15,05/19/20,21:15,17.179,13.41,139.305482,140.8854,140
A,05/19/20 21:45,05/19/20,21:45,17.188,13.485,140.110827,140.9063,140
A,05/19/20 22:15,05/19/20,22:15,17.196,13.271,137.910288,140.9271,140
A,05/19/20 22:45,05/19/20,22:45,17.196,13.277,137.972639,140.9479,140
A,05/19/20 23:15,05/19/20,23:15,17.171,13.124,136.311771,140.9688,140
A,05/19/20 23:45,05/19/20,23:45,17.112,13.667,141.777361,140.9896,140
A,05/20/20 0:15,05/20/20,0:15,17.069,13.225,137.069321,141.0104,141
A,05/20/20 0:45,05/20/20,0:45,17.061,12.82,132.849579,141.0313,141
A,05/20/20 1:15,05/20/20,1:15,17.027,12.465,129.079278,141.0521,141
A,05/20/20 1:45,05/20/20,1:45,17.01,12.131,125.576053,141.0729,141
A,05/20/20 2:15,05/20/20,2:15,16.985,11.845,122.551522,141.0938,141
A,05/20/20 2:45,05/20/20,2:45,16.934,11.697,120.891458,141.1146,141
A,05/20/20 3:15,05/20/20,3:15,16.891,11.813,121.980682,141.1354,141
A,05/20/20 3:45,05/20/20,3:45,16.764,18.895,194.591309,141.1563,141
A,05/20/20 4:15,05/20/20,4:15,16.645,18.518,190.23341,141.1771,141
A,05/20/20 4:45,05/20/20,4:45,16.611,18.931,194.337318,141.1979,141
A,05/20/20 5:15,05/20/20,5:15,16.535,20.025,205.239736,141.2188,141
A,05/20/20 5:45,05/20/20,5:45,16.509,19.924,204.092914,141.2396,141
A,05/20/20 6:15,05/20/20,6:15,16.475,18.947,193.94611,141.2604,141
A,05/20/20 6:45,05/20/20,6:45,16.484,18.344,187.809234,141.2813,141
A,05/20/20 7:15,05/20/20,7:15,16.475,17.716,181.345294,141.3021,141
A,05/20/20 7:45,05/20/20,7:45,16.467,17.63,180.434584,141.3229,141
A,05/20/20 8:15,05/20/20,8:15,16.441,17.527,179.282233,141.3438,141
A,05/20/20 8:45,05/20/20,8:45,16.433,17.797,182.013364,141.3646,141
A,05/20/20 9:15,05/20/20,9:15,16.416,17.826,182.244661,141.3854,141
A,05/20/20 9:45,05/20/20,9:45,16.407,17.855,182.506523,141.4063,141
A,05/20/20 10:15,05/20/20,10:15,16.433,18.203,186.165604,141.4271,141
A,05/20/20 10:45,05/20/20,10:45,16.458,18.146,185.680404,141.4479,141
A,05/20/20 11:15,05/20/20,11:15,16.484,17.974,184.021106,141.4688,141
A,05/20/20 11:45,05/20/20,11:45,16.509,8.153,83.515836,141.4896,141
A,05/20/20 12:15,05/20/20,12:15,16.56,9.233,94.680394,141.5104,141
A,05/20/20 12:45,05/20/20,12:45,16.603,11.866,121.790667,141.5313,141
A,05/20/20 13:15,05/20/20,13:15,16.671,12.066,124.02037,141.5521,141
A,05/20/20 13:45,05/20/20,13:45,16.739,13.112,134.964008,141.5729,141
A,05/20/20 14:15,05/20/20,14:15,16.798,13.481,138.933802,141.5938,141
A,05/20/20 14:45,05/20/20,14:45,16.875,14.282,147.426173,141.6146,141
A,05/20/20 15:15,05/20/20,15:15,16.9,14.228,146.945543,141.6354,141
A,05/20/20 15:45,05/20/20,15:45,16.968,14.176,146.616625,141.6563,141
A,05/20/20 16:15,05/20/20,16:15,17.01,14.245,147.459473,141.6771,141
A,05/20/20 16:45,05/20/20,16:45,17.069,14.339,148.615273,141.6979,141
A,05/20/20 17:15,05/20/20,17:15,17.086,14.34,148.678305,141.7188,141
A,05/20/20 17:45,05/20/20,17:45,17.146,14.342,148.884979,141.7396,141
A,05/20/20 18:15,05/20/20,18:15,17.163,14.308,148.58459,141.7604,141
A,05/20/20 18:45,05/20/20,18:45,17.196,14.335,148.967221,141.7813,141
A,05/20/20 19:15,05/20/20,19:15,17.188,14.325,148.838532,141.8021,141
A,05/20/20 19:45,05/20/20,19:45,17.205,14.236,147.966121,141.8229,141
A,05/20/20 20:15,05/20/20,20:15,17.213,14.212,147.741247,141.8438,141
A,05/20/20 20:45,05/20/20,20:45,17.196,14.244,148.021562,141.8646,141
A,05/20/20 21:15,05/20/20,21:15,17.188,14.271,148.277465,141.8854,141
A,05/20/20 21:45,05/20/20,21:45,17.146,14.505,150.57709,141.9063,141
A,05/20/20 22:15,05/20/20,22:15,17.12,14.565,151.118121,141.9271,141
A,05/20/20 22:45,05/20/20,22:45,17.103,14.501,150.400828,141.9479,141
A,05/20/20 23:15,05/20/20,23:15,17.044,14.404,149.21117,141.9688,141
A,05/20/20 23:45,05/20/20,23:45,16.993,14.311,148.090139,141.9896,141
A,05/21/20 0:15,05/21/20,0:15,16.951,14.288,147.722546,142.0104,142
A,05/21/20 0:45,05/21/20,0:45,16.908,14.294,147.651872,142.0313,142
A,05/21/20 1:15,05/21/20,1:15,16.866,14.275,147.326183,142.0521,142
A,05/21/20 1:45,05/21/20,1:45,16.824,14.33,147.763913,142.0729,142
A,05/21/20 2:15,05/21/20,2:15,16.79,9.241,95.220844,142.0938,142
A,05/21/20 2:45,05/21/20,2:45,16.73,9.588,98.672271,142.1146,142
A,05/21/20 3:15,05/21/20,3:15,16.713,10.277,105.725237,142.1354,142
A,05/21/20 3:45,05/21/20,3:45,16.645,11.339,116.48432,142.1563,142
A,05/21/20 4:15,05/21/20,4:15,16.603,11.819,121.308267,142.1771,142
A,05/21/20 4:45,05/21/20,4:45,16.543,12.097,124.005135,142.1979,142
A,05/21/20 5:15,05/21/20,5:15,16.458,12.252,125.369575,142.2188,142
A,05/21/20 5:45,05/21/20,5:45,16.356,12.882,131.533023,142.2396,142
A,05/21/20 6:15,05/21/20,6:15,16.331,10.886,111.094038,142.2604,142
A,05/21/20 6:45,05/21/20,6:45,16.339,11.209,114.409638,142.2813,142
A,05/21/20 7:15,05/21/20,7:15,16.305,11.655,118.876594,142.3021,142
A,05/21/20 7:45,05/21/20,7:45,16.254,11.793,120.154638,142.3229,142
A,05/21/20 8:15,05/21/20,8:15,16.28,11.79,120.190073,142.3438,142
A,05/21/20 8:45,05/21/20,8:45,16.297,11.816,120.498377,142.3646,142
A,05/21/20 9:15,05/21/20,9:15,16.28,11.969,122.014842,142.3854,142
A,05/21/20 9:45,05/21/20,9:45,16.28,12.141,123.768251,142.4063,142
A,05/21/20 10:15,05/21/20,10:15,16.305,12.498,127.474875,142.4271,142
A,05/21/20 10:45,05/21/20,10:45,16.356,12.387,126.478773,142.4479,142
A,05/21/20 11:15,05/21/20,11:15,16.441,12.616,129.04802,142.4688,142
A,05/21/20 11:45,05/21/20,11:45,16.509,11.958,122.492625,142.4896,142
A,05/21/20 12:15,05/21/20,12:15,16.577,12.774,131.038622,142.5104,142
A,05/21/20 12:45,05/21/20,12:45,16.645,13.034,133.896871,142.5313,142
A,05/21/20 13:15,05/21/20,13:15,16.739,13.293,136.827071,142.5521,142
A,05/21/20 13:45,05/21/20,13:45,16.866,16.378,169.030349,142.5729,142
A,05/21/20 14:15,05/21/20,14:15,16.841,17.279,178.235947,142.5938,142
A,05/21/20 14:45,05/21/20,14:45,16.891,17.197,177.575703,142.6146,142
A,05/21/20 15:15,05/21/20,15:15,16.925,17.038,176.058938,142.6354,142
A,05/21/20 15:45,05/21/20,15:45,16.976,16.893,174.74664,142.6563,142
A,05/21/20 16:15,05/21/20,16:15,17.044,16.401,169.898111,142.6771,142
A,05/21/20 16:45,05/21/20,16:45,17.078,16.209,168.028236,142.6979,142
A,05/21/20 17:15,05/21/20,17:15,17.154,15.97,165.812934,142.7188,142
A,05/21/20 17:45,05/21/20,17:45,17.179,15.986,166.065432,142.7396,142
A,05/21/20 18:15,05/21/20,18:15,17.196,10.739,111.598115,142.7604,142
A,05/21/20 18:45,05/21/20,18:45,17.205,12.046,125.203702,142.7813,142
A,05/21/20 19:15,05/21/20,19:15,17.179,12.433,129.156231,142.8021,142
A,05/21/20 19:45,05/21/20,19:45,17.205,12.776,132.791175,142.8229,142
A,05/21/20 20:15,05/21/20,20:15,17.163,13.106,136.102155,142.8438,142
A,05/21/20 20:45,05/21/20,20:45,17.129,14.356,148.977575,142.8646,142
A,05/21/20 21:15,05/21/20,21:15,17.086,15.101,156.568415,142.8854,142
A,05/21/20 21:45,05/21/20,21:45,17.044,14.966,155.032933,142.9063,142
A,05/21/20 22:15,05/21/20,22:15,16.985,14.671,151.79007,142.9271,142
A,05/21/20 22:45,05/21/20,22:45,16.925,15.232,157.39698,142.9479,142
A,05/21/20 23:15,05/21/20,23:15,16.875,16.995,175.431159,142.9688,142
A,05/21/20 23:45,05/21/20,23:45,16.849,16.982,175.201662,142.9896,142
A,05/22/20 0:15,05/22/20,0:15,16.815,16.754,172.726467,143.0104,143
A,05/22/20 0:45,05/22/20,0:45,16.756,16.102,165.799635,143.0313,143
A,05/22/20 1:15,05/22/20,1:15,16.628,15.675,160.970114,143.0521,143
A,05/22/20 1:45,05/22/20,1:45,16.586,12.759,130.909506,143.0729,143
A,05/22/20 2:15,05/22/20,2:15,16.603,14.335,147.132076,143.0938,143
A,05/22/20 2:45,05/22/20,2:45,16.62,14.419,148.047093,143.1146,143
A,05/22/20 3:15,05/22/20,3:15,16.594,9.775,100.31002,143.1354,143
A,05/22/20 3:45,05/22/20,3:45,16.484,10.568,108.197121,143.1563,143
A,05/22/20 4:15,05/22/20,4:15,16.399,11.448,116.997053,143.1771,143
A,05/22/20 4:45,05/22/20,4:45,16.39,11.116,113.582505,143.1979,143
A,05/22/20 5:15,05/22/20,5:15,16.356,12.375,126.356246,143.2188,143
A,05/22/20 5:45,05/22/20,5:45,16.339,12.648,129.09743,143.2396,143
A,05/22/20 6:15,05/22/20,6:15,16.314,13.099,133.630236,143.2604,143
A,05/22/20 6:45,05/22/20,6:45,16.305,13.663,139.357435,143.2813,143
A,05/22/20 7:15,05/22/20,7:15,16.271,14.449,147.268554,143.3021,143
A,05/22/20 7:45,05/22/20,7:45,16.28,14.908,151.97571,143.3229,143
A,05/22/20 8:15,05/22/20,8:15,16.28,14.862,151.506775,143.3438,143
A,05/22/20 8:45,05/22/20,8:45,16.28,14.848,151.364055,143.3646,143
A,05/22/20 9:15,05/22/20,9:15,16.237,12.119,123.43178,143.3854,143
A,05/22/20 9:45,05/22/20,9:45,16.28,16.966,172.955453,143.4063,143
A,05/22/20 10:15,05/22/20,10:15,16.271,15.493,157.909316,143.4271,143
A,05/22/20 10:45,05/22/20,10:45,16.305,15.709,160.225861,143.4479,143
A,05/22/20 11:15,05/22/20,11:15,16.322,16.194,165.231964,143.4688,143
A,05/22/20 11:45,05/22/20,11:45,16.382,16.253,166.044,143.4896,143
A,05/22/20 12:15,05/22/20,12:15,16.475,16.305,166.901954,143.5104,143
A,05/22/20 12:45,05/22/20,12:45,16.526,16.522,169.304823,143.5313,143
A,05/22/20 13:15,05/22/20,13:15,16.569,16.46,168.822067,143.5521,143
A,05/22/20 13:45,05/22/20,13:45,16.603,16.57,170.071748,143.5729,143
A,05/22/20 14:15,05/22/20,14:15,16.671,16.546,170.068045,143.5938,143
A,05/22/20 14:45,05/22/20,14:45,16.679,16.755,172.245162,143.6146,143
A,05/22/20 15:15,05/22/20,15:15,16.722,16.835,173.223729,143.6354,143
A,05/22/20 15:45,05/22/20,15:45,16.756,16.971,174.747585,143.6563,143
A,05/22/20 16:15,05/22/20,16:15,16.773,17.011,175.221853,143.6771,143
A,05/22/20 16:45,05/22/20,16:45,16.815,17.031,175.582217,143.6979,143
A,05/22/20 17:15,05/22/20,17:15,16.832,17.075,176.098484,143.7188,143
A,05/22/20 17:45,05/22/20,17:45,16.866,17.162,177.121678,143.7396,143
A,05/22/20 18:15,05/22/20,18:15,16.875,17.166,177.196309,143.7604,143
A,05/22/20 18:45,05/22/20,18:45,16.875,17.2,177.547274,143.7813,143
A,05/22/20 19:15,05/22/20,19:15,16.9,17.182,177.454197,143.8021,143
A,05/22/20 19:45,05/22/20,19:45,16.9,17.223,177.877642,143.8229,143
A,05/22/20 20:15,05/22/20,20:15,16.9,17.151,177.134032,143.8438,143
A,05/22/20 20:45,05/22/20,20:45,16.917,17.18,177.496594,143.8646,143
A,05/22/20 21:15,05/22/20,21:15,16.925,17.1,176.699603,143.8854,143
A,05/22/20 21:45,05/22/20,21:45,16.925,17.087,176.56527,143.9063,143
A,05/22/20 22:15,05/22/20,22:15,16.951,17.126,177.064412,143.9271,143
A,05/22/20 22:45,05/22/20,22:45,16.934,17.068,176.402104,143.9479,143
A,05/22/20 23:15,05/22/20,23:15,16.942,16.978,175.501258,143.9688,143
A,05/22/20 23:45,05/22/20,23:45,16.942,16.941,175.118789,143.9896,143
A,05/23/20 0:15,05/23/20,0:15,16.976,16.883,174.643197,144.0104,144
A,05/23/20 0:45,05/23/20,0:45,16.968,16.962,175.431095,144.0313,144
