DATE,TIME,SITE,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/29/2020,11:02:58 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.42,1.92,-0.19,-0.23,158.9,13.96,163.7,8.87,-175.1,-0.001,-0.001,0.046
5/29/2020,11:02:58 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,1.97,-0.19,-0.24,159,13.97,163.7,8.87,-175.1,0,0,0.052
5/29/2020,11:02:58 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,1.97,-0.19,-0.24,159,13.97,163.7,8.87,-175.1,0,0,0.052
5/29/2020,11:02:59 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,1.96,-0.2,-0.24,159.2,13.99,163.9,8.87,-175.1,0.001,0.001,0.074
5/29/2020,11:02:59 AM,F9,89.99999 °,179.99998 °,737.9,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,1.96,-0.2,-0.24,159.2,13.99,164,8.87,-175.1,0.001,0.001,0.074
5/29/2020,11:02:59 AM,F9,89.99999 °,179.99998 °,737.9,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.42,1.96,-0.19,-0.24,159.3,14,164.1,8.87,-175.1,0.002,0.001,0.083
5/29/2020,11:02:59 AM,F9,89.99999 °,179.99998 °,737.9,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.42,1.96,-0.19,-0.24,159.5,14.01,164.3,8.87,-175.1,0.002,0.002,0.093
5/29/2020,11:03:00 AM,F9,89.99999 °,179.99998 °,737.9,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,1.97,-0.2,-0.24,159.6,14.03,164.4,8.87,-175.1,0.004,0.003,0.117
5/29/2020,11:03:00 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,1.96,-0.2,-0.24,159.8,14.04,164.5,8.87,-175.1,0.005,0.004,0.127
5/29/2020,11:03:00 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.42,1.96,-0.2,-0.24,159.9,14.05,164.7,8.87,-175.1,0.006,0.004,0.135
5/29/2020,11:03:00 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,2,-0.2,-0.24,160.1,14.07,164.9,8.87,-175.1,0.01,0.007,0.161
5/29/2020,11:03:01 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,2,-0.2,-0.24,160.2,14.08,165,8.87,-175.1,0.011,0.008,0.17
5/29/2020,11:03:01 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,2,-0.2,-0.24,160.2,14.08,165,8.87,-175.1,0.011,0.008,0.17
5/29/2020,11:03:01 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.44,2.01,-0.19,-0.24,160.4,14.09,165.2,8.87,-175.1,0.012,0.009,0.179
5/29/2020,11:03:01 AM,F9,89.99999 °,179.99998 °,738,270.6,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.43,2,-0.19,-0.24,160.5,14.1,165.3,8.87,-175.1,0.015,0.011,0.198
5/29/2020,11:03:02 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.44,2.03,-0.19,-0.24,160.7,14.12,165.5,8.87,-175.1,0.018,0.013,0.216
5/29/2020,11:03:02 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.44,2.03,-0.19,-0.24,160.7,14.12,165.5,8.87,-175.1,0.018,0.013,0.216
5/29/2020,11:03:02 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.44,2.03,-0.2,-0.24,160.9,14.14,165.7,8.87,-175.1,0.024,0.017,0.246
5/29/2020,11:03:02 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.44,2.03,-0.2,-0.24,160.9,14.14,165.7,8.87,-175.1,0.024,0.017,0.246
5/29/2020,11:03:03 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.44,2.03,-0.19,-0.24,161,14.15,165.8,8.87,-175.1,0.026,0.018,0.255
5/29/2020,11:03:03 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.45,2.07,-0.19,-0.24,161.2,14.17,166,8.87,-175.1,0.032,0.022,0.286
5/29/2020,11:03:03 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.45,2.07,-0.19,-0.24,161.2,14.17,166,8.87,-175.1,0.032,0.022,0.286
5/29/2020,11:03:03 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.45,2.05,-0.19,-0.23,161.3,14.18,166.1,8.87,-175.1,0.034,0.024,0.296
5/29/2020,11:03:04 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.45,2.05,-0.19,-0.23,161.4,14.19,166.3,8.87,-175.1,0.039,0.027,0.318
5/29/2020,11:03:04 AM,F9,89.99999 °,179.99998 °,737.9,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.45,2.05,-0.19,-0.23,161.5,14.2,166.4,8.87,-175.1,0.041,0.029,0.329
5/29/2020,11:03:04 AM,F9,89.99999 °,179.99998 °,737.9,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.45,2.08,-0.19,-0.23,161.6,14.2,166.4,8.87,-175.1,0.044,0.031,0.335
5/29/2020,11:03:04 AM,F9,89.99999 °,179.99998 °,737.9,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.47,2.15,-0.19,-0.23,161.8,14.22,166.6,8.87,-175.1,0.051,0.036,0.36
5/29/2020,11:03:05 AM,F9,89.99999 °,179.99998 °,737.9,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.47,2.12,-0.19,-0.23,161.9,14.23,166.7,8.87,-175.1,0.054,0.038,0.373
5/29/2020,11:03:05 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71.1,-2.1,-2.1,0.47,2.12,-0.19,-0.23,161.9,14.23,166.7,8.87,-175.1,0.054,0.038,0.373
5/29/2020,11:03:05 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71,-2.1,-2.1,0.47,2.12,-0.18,-0.23,162,14.23,166.8,8.87,-175.1,0.057,0.04,0.387
5/29/2020,11:03:05 AM,F9,89.99999 °,179.99998 °,738,270.5,288.7,0.14,290.5,188,71,-2.1,-2.1,0.47,2.15,-0.19,-0.23,162,14.24,166.9,8.87,-175.1,0.063,0.044,0.415
5/29/2020,11:03:06 AM,F9,89.99999 °,179.99998 °,738,270.4,288.7,0.14,290.4,188,71,-2,-2,0.47,2.15,-0.18,-0.23,162.2,14.26,167,8.87,-175.1,0.069,0.049,0.441
5/29/2020,11:03:06 AM,F9,89.99999 °,179.99998 °,737.9,270.4,288.7,0.14,290.4,188,71,-2,-2,0.47,2.15,-0.18,-0.23,162.2,14.26,167.1,8.87,-175.1,0.069,0.049,0.441
5/29/2020,11:03:06 AM,F9,89.99999 °,179.99998 °,737.9,270.4,288.7,0.14,290.4,188,71,-2,-2,0.47,2.14,-0.18,-0.23,162.2,14.26,167.1,8.87,-175.1,0.076,0.054,0.463
5/29/2020,11:03:06 AM,F9,89.99999 °,179.99998 °,737.9,270.4,288.7,0.14,290.4,188,71,-2,-2,0.48,2.19,-0.18,-0.23,162.3,14.27,167.2,8.87,-175.1,0.08,0.056,0.473
5/29/2020,11:03:07 AM,F9,89.99999 °,179.99998 °,737.9,270.4,288.7,0.14,290.4,188,71,-2,-2,0.49,2.22,-0.18,-0.22,162.5,14.28,167.3,8.87,-175.1,0.087,0.061,0.494
5/29/2020,11:03:07 AM,F9,89.99999 °,179.99998 °,738,270.4,288.7,0.14,290.4,188,71,-2,-2,0.5,2.26,-0.18,-0.23,162.5,14.29,167.4,8.87,-175.1,0.094,0.066,0.516
5/29/2020,11:03:07 AM,F9,89.99999 °,179.99998 °,738,270.4,288.7,0.14,290.4,188,71,-2,-2,0.51,2.31,-0.18,-0.23,162.6,14.29,167.5,8.87,-175.1,0.098,0.069,0.523
5/29/2020,11:03:07 AM,F9,89.99999 °,179.99998 °,738,270.4,288.7,0.14,290.4,188,71,-2,-2,0.51,2.31,-0.18,-0.23,162.6,14.29,167.5,8.87,-175.1,0.098,0.069,0.523
5/29/2020,11:03:08 AM,F9,89.99999 °,179.99998 °,738,270.4,288.7,0.14,290.4,188,71,-2,-2,0.52,2.33,-0.18,-0.23,162.7,14.3,167.5,8.87,-175.1,0.102,0.072,0.532
5/29/2020,11:03:08 AM,F9,89.99999 °,179.99998 °,738,270.4,288.7,0.14,290.4,188,71,-2,-2,0.52,2.34,-0.18,-0.23,162.7,14.31,167.6,8.87,-175.1,0.11,0.078,0.553
5/29/2020,11:03:08 AM,F9,89.99999 °,179.99998 °,738,270.3,288.7,0.14,290.4,188,71,-2,-2,0.52,2.34,-0.17,-0.22,162.8,14.32,167.7,8.87,-175.1,0.118,0.083,0.568
5/29/2020,11:03:08 AM,F9,89.99999 °,179.99998 °,738,270.3,288.7,0.14,290.4,188,71,-2,-2,0.52,2.34,-0.17,-0.22,162.8,14.32,167.7,8.87,-175.1,0.118,0.083,0.568
5/29/2020,11:03:09 AM,F9,89.99999 °,179.99998 °,738,270.3,288.7,0.14,290.4,188,71,-2,-2,0.52,2.36,-0.17,-0.22,162.9,14.32,167.8,8.87,-175.2,0.127,0.089,0.585
5/29/2020,11:03:09 AM,F9,89.99999 °,179.99998 °,738,270.3,288.7,0.14,290.4,188,71,-2,-2,0.54,2.4,-0.17,-0.22,163,14.33,167.8,8.87,-175.2,0.131,0.093,0.595
5/29/2020,11:03:09 AM,F9,89.99999 °,179.99998 °,738,270.3,288.7,0.14,290.4,188,71,-2,-2,0.55,2.47,-0.18,-0.23,163,14.33,167.9,8.87,-175.2,0.136,0.096,0.603
5/29/2020,11:03:09 AM,F9,89.99999 °,179.99998 °,738,270.3,288.6,0.14,290.4,188,71,-2,-2,0.58,2.56,-0.18,-0.22,163.2,14.35,168,8.87,-175.2,0.149,0.105,0.644
5/29/2020,11:03:10 AM,F9,89.99999 °,179.99998 °,738,270.3,288.6,0.14,290.4,188,71,-2,-2,0.59,2.6,-0.17,-0.22,163.2,14.35,168,8.87,-175.2,0.154,0.109,0.656
5/29/2020,11:03:10 AM,F9,89.99999 °,179.99998 °,738,270.3,288.6,0.14,290.4,188,71,-2,-2,0.59,2.6,-0.17,-0.22,163.2,14.35,168,8.87,-175.2,0.154,0.109,0.656
5/29/2020,11:03:10 AM,F9,89.99999 °,179.99998 °,738,270.2,288.6,0.14,290.4,188,71,-2,-2,0.59,2.61,-0.17,-0.22,163.2,14.36,168.1,8.87,-175.2,0.164,0.116,0.676
5/29/2020,11:03:10 AM,F9,89.99999 °,179.99998 °,738,270.2,288.6,0.14,290.4,188,71,-2,-2,0.59,2.63,-0.17,-0.22,163.3,14.36,168.2,8.87,-175.2,0.169,0.119,0.685
5/29/2020,11:03:11 AM,F9,89.99999 °,179.99998 °,738,270.2,288.6,0.14,290.4,188,71,-2,-2,0.6,2.67,-0.17,-0.22,163.4,14.38,168.3,8.87,-175.3,0.179,0.126,0.703
5/29/2020,11:03:11 AM,F9,89.99999 °,179.99998 °,737.9,270.2,288.6,0.14,290.4,188,71,-2,-2,0.6,2.67,-0.17,-0.22,163.4,14.38,168.3,8.87,-175.3,0.179,0.126,0.703
5/29/2020,11:03:11 AM,F9,89.99999 °,179.99998 °,737.9,270.2,288.6,0.14,290.4,188,71,-2,-2,0.62,2.72,-0.17,-0.22,163.5,14.38,168.4,8.87,-175.3,0.19,0.134,0.72
5/29/2020,11:03:11 AM,F9,89.99999 °,179.99998 °,737.9,270.1,288.6,0.14,290.4,188,71,-2,-2,0.62,2.73,-0.17,-0.22,163.7,14.4,168.6,8.87,-175.4,0.201,0.141,0.741
5/29/2020,11:03:12 AM,F9,89.99999 °,179.99998 °,737.9,270.1,288.6,0.14,290.4,188,71,-2,-2,0.62,2.73,-0.17,-0.22,163.7,14.4,168.6,8.87,-175.4,0.201,0.141,0.741
5/29/2020,11:03:12 AM,F9,89.99999 °,179.99998 °,737.9,270.1,288.6,0.14,290.4,188,71,-2,-2,0.62,2.75,-0.17,-0.22,163.8,14.41,168.7,8.87,-175.4,0.212,0.149,0.761
5/29/2020,11:03:12 AM,F9,89.99999 °,179.99998 °,737.9,270.1,288.6,0.14,290.4,188,71,-2,-2,0.63,2.76,-0.17,-0.22,163.8,14.41,168.7,8.87,-175.4,0.217,0.153,0.767
5/29/2020,11:03:12 AM,F9,89.99999 °,179.99998 °,737.9,270.1,288.6,0.14,290.4,188,70.9,-2,-2,0.65,2.87,-0.17,-0.22,164,14.43,168.9,8.87,-175.4,0.223,0.157,0.773
5/29/2020,11:03:13 AM,F9,89.99999 °,179.99998 °,737.9,270,288.6,0.14,290.4,188,70.9,-2,-2,0.65,2.85,-0.17,-0.22,164.2,14.45,169.1,8.88,-175.5,0.24,0.169,0.799
5/29/2020,11:03:13 AM,F9,89.99999 °,179.99998 °,738,270,288.6,0.14,290.4,188,70.9,-2,-2,0.64,2.81,-0.17,-0.22,164.3,14.46,169.2,8.88,-175.5,0.246,0.173,0.806
5/29/2020,11:03:13 AM,F9,89.99999 °,179.99998 °,738,270,288.6,0.14,290.4,188,70.9,-2,-2,0.64,2.81,-0.17,-0.22,164.3,14.46,169.2,8.88,-175.5,0.246,0.173,0.806
5/29/2020,11:03:13 AM,F9,89.99999 °,179.99998 °,738,270,288.6,0.14,290.4,188,70.9,-2,-2,0.65,2.84,-0.16,-0.22,164.4,14.47,169.3,8.88,-175.5,0.258,0.182,0.824
5/29/2020,11:03:14 AM,F9,89.99999 °,179.99998 °,738,269.9,288.6,0.14,290.4,188,70.9,-2,-2,0.65,2.84,-0.16,-0.22,164.6,14.49,169.5,8.88,-175.5,0.264,0.186,0.831
5/29/2020,11:03:14 AM,F9,89.99999 °,179.99998 °,738,269.9,288.6,0.14,290.4,188,70.9,-2,-2,0.65,2.86,-0.15,-0.21,170.5,15.01,175.6,8.88,-175.6,0.276,0.195,0.849
5/29/2020,11:03:14 AM,F9,89.99999 °,179.99998 °,738,269.9,288.6,0.14,290.4,188,70.9,-2,-2,0.65,2.86,-0.15,-0.21,170.5,15.01,175.6,8.88,-175.6,0.276,0.195,0.849
5/29/2020,11:03:14 AM,F9,89.99999 °,179.99998 °,738,269.9,288.6,0.14,290.4,188,70.9,-2,-2,0.66,2.87,-0.15,-0.21,170.2,14.99,175.3,8.88,-175.6,0.289,0.204,0.87
5/29/2020,11:03:15 AM,F9,89.99999 °,179.99998 °,738,269.9,288.6,0.14,290.4,188,70.9,-2,-2,0.67,2.92,-0.15,-0.21,170.6,15.02,175.7,8.88,-175.6,0.295,0.208,0.881
5/29/2020,11:03:15 AM,F9,89.99999 °,179.99998 °,738,269.8,288.6,0.14,290.4,188,70.9,-2,-2,0.69,3.03,-0.15,-0.21,171.5,15.1,176.6,8.88,-175.7,1.319,0.929,0.907
5/29/2020,11:03:15 AM,F9,89.99999 °,179.99998 °,738,269.8,288.6,0.14,290.4,188,70.9,-2,-2,0.71,3.08,-0.15,-0.21,171.1,15.07,176.3,8.88,-175.7,1.329,0.936,0.915
5/29/2020,11:03:15 AM,F9,89.99999 °,179.99998 °,738,269.8,288.6,0.14,290.4,188,70.9,-2,-2,0.7,3.06,-0.15,-0.21,171.6,15.11,176.7,8.88,-175.7,1.352,0.952,0.926
5/29/2020,11:03:16 AM,F9,89.99999 °,179.99998 °,738,269.8,288.6,0.14,290.4,188,70.9,-2,-2,0.7,3.06,-0.15,-0.21,171.6,15.11,176.7,8.88,-175.7,1.352,0.952,0.926
5/29/2020,11:03:16 AM,F9,89.99999 °,179.99998 °,738,269.8,288.6,0.14,290.4,188,70.9,-2,-2,0.71,3.1,-0.15,-0.21,172,15.14,177.1,8.88,-175.8,1.372,0.967,0.943
5/29/2020,11:03:16 AM,F9,89.99999 °,179.99998 °,738,269.8,288.6,0.14,290.4,188,70.9,-2,-2,0.73,3.16,-0.14,-0.2,172.1,15.15,177.2,8.88,-175.8,1.389,0.978,0.953
5/29/2020,11:03:16 AM,F9,89.99999 °,179.99998 °,738,269.7,288.6,0.14,290.4,188,70.8,-2,-2,0.76,3.3,-0.14,-0.2,172.5,15.19,177.6,8.88,-175.8,1.408,0.992,0.968
5/29/2020,11:03:17 AM,F9,89.99999 °,179.99998 °,738,269.7,288.6,0.14,290.4,188,70.8,-2,-2,0.76,3.3,-0.14,-0.2,172.5,15.19,177.6,8.88,-175.8,1.408,0.992,0.968
5/29/2020,11:03:17 AM,F9,89.99999 °,179.99998 °,738,269.7,288.6,0.14,290.4,188,70.8,-2,-2,0.78,3.38,-0.14,-0.2,172.6,15.2,177.7,8.88,-175.9,1.428,1.006,0.984
5/29/2020,11:03:17 AM,F9,89.99999 °,179.99998 °,738,269.7,288.6,0.14,290.4,188,70.8,-2,-2,0.81,3.48,-0.13,-0.2,172.6,15.2,177.7,8.88,-175.9,1.443,1.017,0.993
5/29/2020,11:03:17 AM,F9,89.99999 °,179.99998 °,738,269.7,288.6,0.14,290.4,188,70.8,-2,-2,0.86,3.67,-0.13,-0.19,172.7,15.22,177.9,8.88,-175.9,1.47,1.036,1.014
5/29/2020,11:03:18 AM,F9,89.99999 °,179.99998 °,738,269.6,288.6,0.14,290.4,188,70.8,-2,-2,0.85,3.64,-0.12,-0.19,172.9,15.23,178,8.88,-176,1.473,1.038,1.021
5/29/2020,11:03:18 AM,F9,89.99999 °,179.99998 °,737.9,269.6,288.6,0.14,290.4,188,70.8,-2,-2,0.86,3.69,-0.12,-0.19,173,15.24,178.2,8.89,-176,1.499,1.056,1.031
5/29/2020,11:03:18 AM,F9,89.99999 °,179.99998 °,737.9,269.6,288.6,0.14,290.4,188,70.8,-2,-2,0.86,3.69,-0.12,-0.19,173,15.24,178.2,8.89,-176,1.499,1.056,1.031
5/29/2020,11:03:18 AM,F9,89.99999 °,179.99998 °,737.9,269.6,288.6,0.14,290.4,188,70.8,-2,-2,0.87,3.73,-0.12,-0.19,173.1,15.25,178.3,8.89,-176,1.499,1.056,1.047
5/29/2020,11:03:19 AM,F9,89.99999 °,179.99998 °,737.9,269.6,288.6,0.14,290.5,188,70.8,-2,-2,0.91,3.87,-0.11,-0.18,173.2,15.26,178.4,8.89,-176,1.503,1.059,1.058
5/29/2020,11:03:19 AM,F9,89.99999 °,179.99998 °,738,269.6,288.6,0.14,290.5,188,70.8,-2,-2,0.92,3.93,-0.11,-0.18,173.4,15.28,178.6,8.89,-176.1,1.519,1.07,1.086
5/29/2020,11:03:19 AM,F9,89.99999 °,179.99998 °,738,269.6,288.6,0.14,290.5,188,70.8,-2,-2,0.92,3.93,-0.11,-0.18,173.4,15.28,178.6,8.89,-176.1,1.519,1.07,1.086
5/29/2020,11:03:19 AM,F9,89.99999 °,179.99998 °,738,269.5,288.7,0.14,290.5,188,70.8,-2,-2,1.5,6.2,-0.1,-0.18,173.6,15.3,178.7,8.89,-176.1,1.534,1.081,1.097
5/29/2020,11:03:20 AM,F9,89.99999 °,179.99998 °,738,269.5,288.7,0.14,290.5,188,70.8,-2,-2,1.5,6.2,-0.1,-0.18,173.6,15.3,178.7,8.89,-176.1,1.534,1.081,1.097
5/29/2020,11:03:20 AM,F9,89.99999 °,179.99998 °,738,269.5,288.7,0.14,290.5,188,70.7,-2,-2,1.85,7.57,-0.11,-0.18,173.7,15.31,178.9,8.89,-176.2,1.541,1.085,1.102
5/29/2020,11:03:20 AM,F9,89.99999 °,179.99998 °,738,269.5,288.7,0.14,290.5,188,70.7,-2,-2,1.66,6.84,-0.1,-0.18,173.9,15.33,179.1,8.89,-176.2,1.557,1.097,1.111
5/29/2020,11:03:20 AM,F9,89.99999 °,179.99998 °,738,269.5,288.7,0.14,290.5,188,70.7,-2,-2,1.66,6.84,-0.1,-0.18,173.9,15.33,179.1,8.89,-176.2,1.557,1.097,1.111
5/29/2020,11:05:40 AM,F10,89.99999 °,179.99998 °,738,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.28,1.38,-0.22,-0.25,169.2,14.83,174.2,8.85,-174.1,-0.001,-0.001,-0.001
5/29/2020,11:05:40 AM,F10,89.99999 °,179.99998 °,738,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.28,1.38,-0.22,-0.25,169.2,14.83,174.2,8.85,-174.1,-0.001,-0.001,-0.001
5/29/2020,11:05:40 AM,F10,89.99999 °,179.99998 °,738,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.29,1.41,-0.22,-0.25,169.3,14.84,174.3,8.85,-174,-0.001,-0.001,-0.001
5/29/2020,11:05:40 AM,F10,89.99999 °,179.99998 °,738.1,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.29,1.42,-0.22,-0.25,169.3,14.85,174.3,8.85,-174,-0.001,-0.001,-0.001
5/29/2020,11:05:41 AM,F10,89.99999 °,179.99998 °,738.1,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.29,1.42,-0.22,-0.25,169.3,14.85,174.4,8.85,-174,-0.001,-0.001,0
5/29/2020,11:05:41 AM,F10,89.99999 °,179.99998 °,738.1,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.3,1.45,-0.22,-0.25,169.4,14.86,174.4,8.85,-174.1,-0.001,-0.001,0
5/29/2020,11:05:41 AM,F10,89.99999 °,179.99998 °,738.1,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.29,1.44,-0.22,-0.26,169.5,14.86,174.5,8.85,-174.1,-0.001,-0.001,0
5/29/2020,11:05:41 AM,F10,89.99999 °,179.99998 °,738.1,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.29,1.44,-0.22,-0.25,169.5,14.86,174.5,8.85,-174.1,-0.001,-0.001,0.001
5/29/2020,11:05:42 AM,F10,89.99999 °,179.99998 °,738.1,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.3,1.46,-0.22,-0.26,169.6,14.87,174.6,8.85,-174.1,-0.001,-0.001,0
5/29/2020,11:05:42 AM,F10,89.99999 °,179.99998 °,738.1,272.8,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.29,1.44,-0.23,-0.26,169.6,14.87,174.6,8.85,-174.1,-0.001,-0.001,0.001
5/29/2020,11:05:42 AM,F10,89.99999 °,179.99998 °,738.1,272.9,290.5,0.14,292.2,189,71.3,-2.1,-2.1,0.29,1.45,-0.22,-0.25,169.6,14.88,174.7,8.85,-174.1,-0.001,-0.001,0.001
5/29/2020,11:05:42 AM,F10,89.99999 °,179.99998 °,738,272.9,290.5,0.14,292.3,189,71.3,-2.1,-2.1,0.3,1.46,-0.22,-0.26,169.7,14.88,174.7,8.85,-174,-0.001,-0.001,0
5/29/2020,11:05:43 AM,F10,89.99999 °,179.99998 °,738,272.9,290.5,0.14,292.3,189,71.3,-2.1,-2.1,0.3,1.45,-0.22,-0.26,169.7,14.88,174.8,8.85,-174,-0.001,-0.001,0
5/29/2020,11:05:43 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.3,189,71.3,-2.1,-2.1,0.3,1.45,-0.22,-0.25,169.7,14.88,174.8,8.85,-174,-0.001,-0.001,-0.001
5/29/2020,11:05:43 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.3,189,71.3,-2.1,-2.1,0.3,1.46,-0.22,-0.25,169.8,14.89,174.8,8.85,-174,-0.001,-0.001,-0.001
5/29/2020,11:05:43 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.3,189,71.3,-2.1,-2.1,0.3,1.47,-0.22,-0.25,169.8,14.89,174.9,8.85,-174,-0.001,-0.001,-0.001
5/29/2020,11:05:44 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.3,189,71.3,-2.1,-2.1,0.29,1.45,-0.23,-0.26,169.9,14.9,174.9,8.85,-174,-0.001,-0.001,0.005
5/29/2020,11:05:44 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.3,189,71.3,-2.1,-2.1,0.29,1.44,-0.22,-0.26,169.9,14.9,175,8.85,-174,-0.001,-0.001,0.011
5/29/2020,11:05:44 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.3,189,71.3,-2.1,-2.1,0.29,1.44,-0.22,-0.25,169.9,14.9,175,8.85,-174,-0.001,0,0.016
5/29/2020,11:05:44 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.3,189,71.3,-2.1,-2.1,0.3,1.45,-0.22,-0.25,170,14.9,175,8.85,-174,0,0,0.031
5/29/2020,11:05:45 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.3,189,71.3,-2.1,-2.1,0.29,1.43,-0.22,-0.25,170,14.9,175,8.85,-174,0,0,0.04
5/29/2020,11:05:45 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.4,189,71.3,-2.1,-2.1,0.29,1.42,-0.22,-0.25,170,14.91,175.1,8.85,-174,0.001,0,0.051
5/29/2020,11:05:45 AM,F10,89.99999 °,179.99998 °,738,272.9,290.6,0.14,292.4,189,71.3,-2.1,-2.1,0.29,1.43,-0.22,-0.26,170,14.91,175.1,8.85,-174,0.001,0.001,0.065
5/29/2020,11:05:45 AM,F10,89.99999 °,179.99998 °,738,273,290.7,0.14,292.4,189,71.3,-2.1,-2.1,0.29,1.42,-0.21,-0.25,170.1,14.91,175.1,8.85,-174,0.002,0.002,0.093
5/29/2020,11:05:46 AM,F10,89.99999 °,179.99998 °,738,273,290.7,0.14,292.4,189,71.3,-2.1,-2.1,0.28,1.41,-0.2,-0.24,170.1,14.92,175.1,8.85,-174,0.003,0.002,0.102
5/29/2020,11:05:46 AM,F10,89.99999 °,179.99998 °,738,273,290.7,0.14,292.4,189,71.3,-2.1,-2.1,0.29,1.43,-0.18,-0.23,170.1,14.92,175.2,8.85,-174,0.004,0.003,0.111
5/29/2020,11:05:46 AM,F10,89.99999 °,179.99998 °,738,273,290.7,0.14,292.4,189,71.3,-2.1,-2.1,0.29,1.43,-0.19,-0.23,170.1,14.92,175.2,8.85,-174,0.006,0.004,0.131
5/29/2020,11:05:46 AM,F10,89.99999 °,179.99998 °,737.9,273,290.7,0.14,292.4,189,71.3,-2.1,-2.1,0.29,1.43,-0.19,-0.23,170.1,14.92,175.2,8.85,-174,0.007,0.005,0.138
