"doy","pond","site_id","vertical_m","odo_mgL","odo_sat","temp_c","barometer","sp_cond","tds","chla_RFU","chla_ugL","pc_RFU","pc_ugL"
178,"B","B5",0.827,6.15,74.3,24.8333333333333,731,281.8,183,0.52,2.34,-0.42,-0.38
178,"B","B5",0.843,6.15,74.3,24.8333333333333,731,281.9,183,0.54,2.41,-0.42,-0.38
178,"B","B5",0.851,6.15,74.2,24.8333333333333,731,282.1,183,0.56,2.5,-0.41,-0.38
178,"B","B5",0.858,6.14,74.1,24.7777777777778,731,282.3,183,0.58,2.57,-0.41,-0.37
178,"B","B5",0.871,6.12,73.9,24.7777777777778,731.1,282.4,184,0.59,2.62,-0.41,-0.38
178,"B","B5",0.877,6.11,73.7,24.7777777777778,731.1,282.6,184,0.59,2.61,-0.41,-0.38
178,"B","B5",0.882,6.09,73.4,24.7222222222222,731.1,282.8,184,0.6,2.65,-0.41,-0.37
178,"B","B5",0.891,6.07,73.2,24.7222222222222,731.1,283,184,0.62,2.75,-0.4,-0.37
178,"B","B5",0.907,6.05,72.9,24.7222222222222,731.1,283.1,184,0.64,2.82,-0.4,-0.37
178,"B","B5",0.913,6.03,72.7,24.7222222222222,731.1,283.3,184,0.66,2.88,-0.39,-0.37
178,"B","B5",0.922,6.02,72.5,24.6666666666667,731.1,283.4,184,0.68,2.98,-0.39,-0.36
178,"B","B5",0.941,6,72.3,24.6666666666667,731.1,283.6,184,0.68,2.99,-0.38,-0.36
178,"B","B5",0.951,5.99,72.1,24.6666666666667,731.2,283.8,184,0.69,3.01,-0.38,-0.36
178,"B","B5",0.959,5.97,71.9,24.6666666666667,731.2,284,185,0.71,3.1,-0.37,-0.35
178,"B","B5",0.979,5.95,71.6,24.6666666666667,731.2,284.2,185,0.74,3.2,-0.37,-0.35
178,"B","B5",0.991,5.63,67.8,24.6111111111111,731.2,284.4,185,0.75,3.23,-0.37,-0.35
178,"B","B5",1,5.57,67,24.6111111111111,731.1,284.6,185,0.75,3.25,-0.37,-0.35
178,"B","B5",1,5.57,67,24.6111111111111,731.1,284.6,185,0.75,3.25,-0.37,-0.35
178,"B","B5",1.033,5.51,66.2,24.5555555555556,731.1,285,185,0.77,3.33,-0.36,-0.34
178,"B","B5",1.04,5.47,65.7,24.5555555555556,731.1,285.2,185,0.78,3.37,-0.35,-0.34
178,"B","B5",1.048,5.43,65.3,24.5,731,285.5,186,0.82,3.5,-0.35,-0.34
178,"B","B5",1.066,5.39,64.8,24.5,731,285.7,186,0.83,3.57,-0.35,-0.33
178,"B","B5",1.072,5.35,64.3,24.5,731,286,186,2.24,9.12,-0.34,-0.33
178,"B","B5",1.08,5.29,63.4,24.5,731,286.2,186,1.38,5.75,-0.34,-0.33
178,"B","B5",1.095,5.24,62.9,24.4444444444444,731.1,286.4,186,0.98,4.14,-0.33,-0.33
178,"B","B5",1.104,5.19,62.2,24.4444444444444,731.1,286.7,186,1.16,4.85,-0.32,-0.32
178,"B","B5",1.111,5.17,62,24.4444444444444,731.1,286.8,186,3.54,14.27,-0.31,-0.31
178,"B","B5",1.127,5.11,61.3,24.3888888888889,731.1,287,187,4.09,16.43,-0.31,-0.31
178,"B","B5",1.136,5.11,61.3,24.3888888888889,731,287.2,187,1.46,6.03,-0.3,-0.31
178,"B","B5",1.141,5.1,61.1,24.3888888888889,731,287.5,187,24.97,98.89,-0.29,-0.3
178,"B","B5",1.15,5.08,60.8,24.3333333333333,731,287.7,187,2.08,8.51,-0.28,-0.29
178,"B","B5",1.168,5.04,60.4,24.3333333333333,731,287.9,187,1.18,4.94,-0.27,-0.28
178,"B","B5",1.174,5.01,59.9,24.3333333333333,731.1,288.1,187,7.01,27.95,-0.25,-0.27
178,"B","B5",1.187,4.98,59.5,24.3333333333333,731.1,288.3,187,2.87,11.6,-0.23,-0.26
178,"B","B5",1.196,4.96,59.3,24.2777777777778,731.1,288.4,187,1.16,4.88,-0.22,-0.25
178,"B","B5",1.203,4.93,58.9,24.2777777777778,731.1,288.6,188,1.16,4.88,-0.21,-0.25
178,"B","B5",1.211,4.9,58.5,24.2777777777778,731,288.8,188,1.16,4.88,-0.21,-0.25
178,"B","B5",1.211,4.9,58.5,24.2777777777778,731,288.8,188,1.16,4.88,-0.21,-0.25
178,"B","B5",1.239,4.57,54.6,24.2222222222222,731,289.3,188,4.53,18.18,-0.18,-0.23
178,"B","B5",1.249,4.52,53.9,24.2222222222222,731,289.5,188,3.52,14.17,-0.16,-0.22
178,"B","B5",1.27,4.45,53.1,24.1666666666667,731,289.7,188,3.94,15.83,-0.15,-0.21
178,"B","B5",1.281,4.37,52.2,24.1666666666667,731,289.9,188,3.07,12.41,-0.12,-0.19
178,"B","B5",1.29,4.35,51.9,24.1666666666667,731,290,189,2.76,11.18,-0.11,-0.18
178,"B","B5",1.299,4.29,51.2,24.1111111111111,731,290.3,189,3.67,14.79,-0.1,-0.17
178,"B","B5",1.316,4.25,50.6,24.1111111111111,731.2,290.5,189,3.63,14.6,-0.09,-0.17
178,"B","B5",1.323,4.2,50,24.0555555555556,731.2,290.7,189,4.04,16.22,-0.07,-0.16
178,"B","B5",1.331,4.16,49.5,24.0555555555556,731.2,291,189,4.14,16.63,-0.05,-0.15
178,"B","B5",1.345,4.12,49.1,24.0555555555556,731.2,291.3,189,4.21,16.92,-0.04,-0.14
178,"B","B5",1.352,4.09,48.6,22.9444444444444,731,297.8,194,4.37,17.55,-0.02,-0.13
178,"B","B5",1.359,4.04,48,22.8333333333333,731,298.4,194,2.13,8.69,0,-0.11
178,"B","B5",1.369,4.1,47.8,22.8333333333333,731,298.7,194,2.13,8.69,0.02,-0.1
178,"B","B6",0.011,7.32,89.7,25.6666666666667,731,276.6,180,0.52,2.32,-0.37,-0.35
178,"B","B6",0.016,7.32,89.6,25.6666666666667,731,276.6,180,0.51,2.3,-0.38,-0.36
178,"B","B6",0.027,7.31,89.6,25.6666666666667,731,276.6,180,0.5,2.28,-0.38,-0.36
178,"B","B6",0.028,7.31,89.6,25.6111111111111,731,276.6,180,0.5,2.25,-0.38,-0.36
178,"B","B6",0.032,7.31,89.5,25.6111111111111,731,276.7,180,0.49,2.22,-0.39,-0.36
178,"B","B6",0.04,7.3,89.5,25.6111111111111,731,276.7,180,0.48,2.17,-0.39,-0.37
178,"B","B6",0.048,7.3,89.4,25.6111111111111,731,276.7,180,0.47,2.14,-0.4,-0.37
178,"B","B6",0.055,7.3,89.4,25.6111111111111,731,276.7,180,0.46,2.1,-0.41,-0.37
178,"B","B6",0.072,7.29,89.3,25.6111111111111,731,276.7,180,0.45,2.07,-0.41,-0.38
178,"B","B6",0.082,7.29,89.3,25.6111111111111,731.1,276.7,180,0.44,2.03,-0.42,-0.38
178,"B","B6",0.09,7.29,89.3,25.6111111111111,731.1,276.7,180,0.43,1.99,-0.42,-0.38
178,"B","B6",0.1,7.29,89.2,25.6111111111111,731.1,276.7,180,0.42,1.96,-0.42,-0.39
178,"B","B6",0.122,7.28,89.2,25.6111111111111,731.1,276.7,180,0.42,1.95,-0.43,-0.39
178,"B","B6",0.133,7.28,89.1,25.6111111111111,731,276.7,180,0.42,1.94,-0.42,-0.39
178,"B","B6",0.147,7.28,89.1,25.6111111111111,731,276.7,180,0.42,1.92,-0.42,-0.38
178,"B","B6",0.171,7.28,89.1,25.5555555555556,731,276.7,180,0.4,1.86,-0.42,-0.38
178,"B","B6",0.183,7.27,89,25.5555555555556,731,276.7,180,0.39,1.84,-0.42,-0.38
178,"B","B6",0.194,7.27,89,25.5555555555556,731.1,276.7,180,0.39,1.82,-0.43,-0.39
178,"B","B6",0.213,7.27,89,25.5555555555556,731.1,276.7,180,0.39,1.81,-0.43,-0.39
178,"B","B6",0.225,7.27,88.9,25.5555555555556,731.1,276.7,180,0.38,1.79,-0.43,-0.39
178,"B","B6",0.234,7.26,88.9,25.5555555555556,731.1,276.7,180,0.38,1.77,-0.43,-0.39
178,"B","B6",0.256,7.26,88.8,25.5555555555556,731,276.7,180,0.37,1.74,-0.43,-0.39
178,"B","B6",0.266,7.26,88.8,25.5555555555556,731,276.7,180,0.37,1.75,-0.44,-0.39
178,"B","B6",0.274,7.25,88.7,25.5555555555556,731,276.7,180,0.37,1.74,-0.44,-0.4
178,"B","B6",0.296,7.25,88.7,25.5,731,276.7,180,0.37,1.73,-0.44,-0.4
178,"B","B6",0.307,7.25,88.6,25.5,731.1,276.7,180,0.37,1.73,-0.44,-0.4
178,"B","B6",0.314,7.25,88.6,25.5,731.1,276.7,180,0.37,1.73,-0.44,-0.4
178,"B","B6",0.324,7.24,88.5,25.5,731.1,276.8,180,0.37,1.73,-0.44,-0.4
178,"B","B6",0.342,7.24,88.5,25.5,731.1,276.8,180,0.36,1.72,-0.45,-0.4
178,"B","B6",0.35,7.24,88.4,25.5,731,276.8,180,0.37,1.73,-0.45,-0.4
178,"B","B6",0.36,7.23,88.4,25.5,731,276.8,180,0.37,1.75,-0.45,-0.41
178,"B","B6",0.378,7.23,88.3,25.5,731,276.8,180,0.38,1.77,-0.46,-0.41
178,"B","B6",0.389,7.22,88.3,25.4444444444444,731,276.8,180,0.38,1.78,-0.45,-0.4
178,"B","B6",0.397,7.22,88.2,25.4444444444444,731.1,276.8,180,0.38,1.78,-0.45,-0.4
178,"B","B6",0.417,7.22,88.2,25.4444444444444,731.1,276.8,180,0.38,1.78,-0.45,-0.4
178,"B","B6",0.429,7.21,88.1,25.4444444444444,731.1,276.8,180,0.37,1.75,-0.45,-0.4
178,"B","B6",0.437,7.21,88,25.4444444444444,731.1,276.8,180,0.37,1.73,-0.45,-0.4
178,"B","B6",0.446,7.2,88,25.4444444444444,731,276.9,180,0.37,1.73,-0.45,-0.4
178,"B","B6",0.466,7.2,87.9,25.4444444444444,731,276.9,180,0.36,1.72,-0.45,-0.4
178,"B","B6",0.474,7.19,87.8,25.4444444444444,731,276.9,180,0.37,1.76,-0.44,-0.4
178,"B","B6",0.484,7.19,87.7,25.4444444444444,731,276.9,180,0.38,1.78,-0.45,-0.4
178,"B","B6",0.504,7.18,87.7,25.3888888888889,731,276.9,180,0.38,1.8,-0.44,-0.4
178,"B","B6",0.516,7.18,87.6,25.3888888888889,731,276.9,180,0.39,1.8,-0.44,-0.4
178,"B","B6",0.524,7.17,87.5,25.3888888888889,731,276.9,180,0.39,1.83,-0.44,-0.4
178,"B","B6",0.541,7.17,87.4,25.3888888888889,731,276.9,180,0.39,1.83,-0.44,-0.4
178,"B","B6",0.551,7.16,87.4,25.3888888888889,731.1,277,180,0.38,1.79,-0.44,-0.4
178,"B","B6",0.559,6.9,84.1,25.3888888888889,731.1,277,180,0.39,1.81,-0.43,-0.39
178,"B","B6",0.567,6.88,84,25.3888888888889,731.1,277,180,0.39,1.84,-0.44,-0.39
178,"B","B6",0.586,6.86,83.7,25.3888888888889,731.1,277,180,0.41,1.9,-0.44,-0.39
178,"B","B6",0.592,6.83,83.3,25.3333333333333,731.1,277.1,180,0.41,1.91,-0.44,-0.39
178,"B","B6",0.602,6.84,83.4,25.3333333333333,731.1,277.2,180,0.42,1.93,-0.44,-0.39
178,"B","B6",0.62,6.82,83.1,25.3333333333333,731.1,277.2,180,0.42,1.96,-0.44,-0.4
178,"B","B6",0.628,6.8,82.9,25.3333333333333,731.1,277.3,180,0.44,2.01,-0.44,-0.4
178,"B","B6",0.634,6.79,82.8,25.3333333333333,731,277.4,180,0.43,2,-0.44,-0.39
178,"B","B6",0.649,6.77,82.4,25.2777777777778,731,277.5,180,0.43,1.99,-0.45,-0.4
178,"B","B6",0.655,6.77,82.5,25.2777777777778,731,277.5,180,0.43,1.97,-0.45,-0.4
178,"B","B6",0.658,6.76,82.3,25.2777777777778,731,277.5,180,0.43,2,-0.45,-0.4
178,"B","B6",0.664,6.74,82.1,25.2777777777778,731,277.6,180,0.43,1.99,-0.45,-0.4
178,"B","B6",0.666,6.73,82,25.2777777777778,731,277.7,180,0.44,2.04,-0.45,-0.4
178,"B","B7",0.013,7.85,96.7,25.9444444444444,731,274.5,178,0.23,1.2,-0.29,-0.3
178,"B","B7",0.018,7.86,96.8,25.9444444444444,731,274.5,178,0.24,1.22,-0.3,-0.3
178,"B","B7",0.023,7.86,96.9,25.8888888888889,731,274.5,178,0.24,1.22,-0.31,-0.31
178,"B","B7",0.035,7.87,96.9,25.8888888888889,731,274.5,178,0.24,1.22,-0.32,-0.32
178,"B","B7",0.035,7.87,96.9,25.8888888888889,731,274.5,178,0.24,1.22,-0.32,-0.32
178,"B","B7",0.05,7.88,97,25.8888888888889,731,274.6,178,0.24,1.22,-0.34,-0.33
178,"B","B7",0.068,7.89,97.1,25.8888888888889,731,274.6,178,0.23,1.2,-0.35,-0.33
178,"B","B7",0.078,7.89,97.1,25.8888888888889,731.2,274.6,178,0.24,1.22,-0.36,-0.34
178,"B","B7",0.087,7.89,97.2,25.8888888888889,731.2,274.6,178,0.24,1.24,-0.37,-0.35
178,"B","B7",0.106,7.9,97.2,25.8333333333333,731.2,274.6,178,0.24,1.24,-0.38,-0.35
178,"B","B7",0.118,7.91,97.3,25.8333333333333,731.2,274.6,178,0.24,1.24,-0.39,-0.36
178,"B","B7",0.127,7.91,97.3,25.8333333333333,731,274.6,178,0.24,1.24,-0.4,-0.37
178,"B","B7",0.139,7.92,97.3,25.8333333333333,731,274.6,178,0.24,1.25,-0.41,-0.38
178,"B","B7",0.159,7.92,97.4,25.8333333333333,731,274.6,178,0.25,1.26,-0.42,-0.38
178,"B","B7",0.167,7.92,97.4,25.8333333333333,731,274.6,178,0.25,1.25,-0.43,-0.39
178,"B","B7",0.187,7.93,97.4,25.7777777777778,731.2,274.5,178,0.25,1.27,-0.44,-0.4
178,"B","B7",0.197,7.93,97.5,25.7777777777778,731.2,274.5,178,0.25,1.29,-0.45,-0.4
178,"B","B7",0.209,7.93,97.5,25.7777777777778,731.2,274.5,178,0.26,1.31,-0.46,-0.41
178,"B","B7",0.219,7.94,97.5,25.7777777777778,731.2,274.5,178,0.27,1.33,-0.46,-0.41
178,"B","B7",0.239,7.94,97.5,25.7222222222222,731.1,274.5,178,0.26,1.32,-0.47,-0.41
178,"B","B7",0.248,7.95,97.6,25.7222222222222,731.1,274.5,178,0.27,1.35,-0.47,-0.42
178,"B","B7",0.253,7.95,97.6,25.7222222222222,731.1,274.5,178,0.27,1.36,-0.47,-0.42
178,"B","B7",0.272,7.95,97.6,25.7222222222222,731.1,274.5,178,0.28,1.37,-0.48,-0.42
178,"B","B7",0.285,7.95,97.6,25.6666666666667,731.1,274.5,178,0.28,1.38,-0.48,-0.42
178,"B","B7",0.285,7.95,97.6,25.6666666666667,731.1,274.5,178,0.28,1.38,-0.48,-0.42
178,"B","B7",0.307,7.96,97.6,25.6666666666667,731.1,274.4,178,0.28,1.38,-0.48,-0.42
178,"B","B7",0.33,7.96,97.6,25.6666666666667,731.1,274.4,178,0.28,1.37,-0.48,-0.42
178,"B","B7",0.34,7.96,97.6,25.6111111111111,731,274.4,178,0.27,1.37,-0.48,-0.42
178,"B","B7",0.351,7.97,97.6,25.6111111111111,731,274.4,178,0.28,1.38,-0.49,-0.42
178,"B","B7",0.369,7.97,97.6,25.6111111111111,731,274.4,178,0.28,1.37,-0.49,-0.43
178,"B","B7",0.379,7.97,97.6,25.6111111111111,731,274.4,178,0.28,1.38,-0.49,-0.43
178,"B","B7",0.389,7.97,97.6,25.5555555555556,731.1,274.4,178,0.28,1.39,-0.49,-0.43
178,"B","B7",0.409,7.97,97.6,25.5555555555556,731.1,274.4,178,0.28,1.41,-0.49,-0.43
178,"B","B7",0.423,7.98,97.6,25.5555555555556,731.1,274.4,178,0.28,1.4,-0.49,-0.43
178,"B","B7",0.437,7.98,97.6,25.5555555555556,731.1,274.4,178,0.29,1.43,-0.49,-0.43
178,"B","B7",0.453,7.98,97.6,25.5,731.1,274.3,178,0.3,1.46,-0.49,-0.43
178,"B","B7",0.487,7.98,97.6,25.5,731.1,274.3,178,0.29,1.43,-0.49,-0.43
178,"B","B7",0.5,7.98,97.6,25.5,731.1,274.3,178,0.29,1.42,-0.5,-0.43
178,"B","B7",0.515,7.98,97.6,25.4444444444444,731.1,274.3,178,0.29,1.44,-0.49,-0.43
178,"B","B7",0.541,7.98,97.5,25.4444444444444,731.2,274.3,178,0.3,1.47,-0.49,-0.43
178,"B","B7",0.554,7.98,97.5,25.4444444444444,731.2,274.3,178,0.31,1.51,-0.49,-0.43
178,"B","B7",0.565,7.98,97.5,25.4444444444444,731.2,274.3,178,0.32,1.55,-0.49,-0.43
178,"B","B7",0.589,7.98,97.5,25.3888888888889,731.2,274.3,178,0.33,1.59,-0.49,-0.43
178,"B","B7",0.604,7.98,97.4,25.3888888888889,731.1,274.3,178,0.34,1.64,-0.49,-0.43
178,"B","B7",0.604,7.98,97.4,25.3888888888889,731.1,274.3,178,0.34,1.64,-0.49,-0.43
178,"B","B7",0.638,7.98,97.3,25.3333333333333,731.1,274.4,178,0.37,1.76,-0.5,-0.43
178,"B","B7",0.65,7.98,97.3,25.3333333333333,731.1,274.4,178,0.39,1.83,-0.5,-0.43
178,"B","B7",0.656,7.98,97.3,25.2777777777778,731.2,274.4,178,0.4,1.86,-0.49,-0.43
178,"B","B7",0.67,7.98,97.2,25.2777777777778,731.2,274.4,178,0.42,1.94,-0.49,-0.43
178,"B","B7",0.677,7.98,97.1,25.2222222222222,731.2,274.5,178,0.44,2.02,-0.48,-0.42
178,"B","B7",0.681,7.98,97.1,25.2222222222222,731.2,274.5,178,0.47,2.13,-0.48,-0.42
178,"B","B8",0.018,8.56,105.8,26.1111111111111,731.2,273.9,178,4.92,19.71,-0.09,-0.17
178,"B","B8",0.023,8.57,105.8,26.1111111111111,731.2,273.9,178,5.61,22.42,-0.08,-0.17
178,"B","B8",0.03,8.57,105.9,26.1111111111111,731.2,273.9,178,4.77,19.13,-0.09,-0.17
178,"B","B8",0.042,8.57,105.9,26.0555555555556,731.2,274,178,5,20.02,-0.08,-0.17
178,"B","B8",0.05,8.58,106,26.0555555555556,731.1,274,178,5.91,23.61,-0.08,-0.16
178,"B","B8",0.056,8.58,106,26.0555555555556,731.1,274,178,2.99,12.08,-0.08,-0.16
178,"B","B8",0.072,8.59,106,26.0555555555556,731.1,274.1,178,2.99,12.08,-0.07,-0.16
178,"B","B8",0.886,8.35,102.3,25.6111111111111,731.1,274.3,178,6.35,25.36,0.82,0.42
178,"B","B8",0.886,8.35,102.3,25.6111111111111,731.1,274.3,178,6.35,25.36,0.82,0.42
178,"B","B8",0.906,8.24,100.8,25.5555555555556,731.1,274.3,178,6.35,25.36,0.82,0.42
178,"B","B8",0.923,8.16,99.9,25.5555555555556,731.1,274.3,178,3.98,15.99,0.82,0.42
178,"B","B8",0.939,8.13,99.5,25.5555555555556,731.1,274.3,178,7.84,31.25,0.82,0.42
178,"B","B8",0.973,8.1,99.1,25.5555555555556,731.1,274.4,178,2.76,11.18,0.82,0.42
178,"B","B8",0.986,8.08,98.8,24.3333333333333,731.2,280.4,182,3.16,12.77,0.82,0.42
178,"B","B8",1,8.04,98.3,24.1666666666667,731.2,281.2,183,1.33,5.53,0.82,0.42
178,"B","B8",1.029,8.36,100,24.1111111111111,731.2,281.7,183,1.78,7.33,0.81,0.41
178,"B","B8",1.045,8.37,99.9,24.1111111111111,731.2,281.9,183,1.98,8.1,0.81,0.41
178,"B","B8",1.06,8.36,99.6,24.1111111111111,731.1,281.8,183,3.55,14.31,0.8,0.4
178,"B","B8",1.091,8.32,99.1,24.1666666666667,731.1,281.6,183,6.22,24.83,0.79,0.4
178,"B","B8",1.108,8.28,98.7,24.1666666666667,731.1,281.3,183,3.9,15.67,0.79,0.4
178,"B","B8",1.123,8.28,98.7,24.2222222222222,731.1,281.1,183,5.08,20.36,0.79,0.4
178,"B","B8",1.14,8.26,98.5,24.2222222222222,731,280.9,183,9.9,39.37,0.81,0.41
178,"B","B8",1.171,8.22,98.1,24.2777777777778,731,280.7,182,7.79,31.03,0.81,0.41
178,"B","B8",1.186,8.19,97.8,24.2777777777778,731,280.5,182,7.79,31.03,0.8,0.41
178,"B","B8",1.201,8.14,97.2,24.2777777777778,731,280.4,182,7.79,31.03,0.79,0.4
178,"B","B8",1.226,7.8,93.2,24.2777777777778,731.1,280.3,182,7.79,31.03,0.78,0.39
178,"B","B8",1.237,7.73,92.4,24.3333333333333,731.1,280.2,182,3.71,14.95,0.77,0.39
178,"B","B8",1.244,7.68,91.9,24.3333333333333,731.1,280.2,182,3.71,14.95,0.77,0.38
178,"B","B8",1.257,7.55,90.2,24.3333333333333,731.1,280.1,182,11.8,46.9,0.76,0.38
178,"B","B8",1.263,7.42,88.7,24.3333333333333,731.2,280,182,5.98,23.92,0.77,0.39
178,"B","B8",1.269,7.37,88.1,24.3333333333333,731.2,279.9,182,5.74,22.97,0.78,0.39
178,"B","B8",1.281,7.35,87.9,24.3333333333333,731.2,279.8,182,9.64,38.35,0.79,0.4
178,"B","B8",1.286,7.32,87.6,24.3333333333333,731.2,279.7,182,4.96,19.88,0.8,0.41
178,"B","B8",1.292,7.32,87.6,24.3333333333333,731.1,279.7,182,4.72,18.93,0.82,0.42
178,"B","B8",1.3,7.28,87,24.3333333333333,731.1,279.8,182,4.86,19.48,0.83,0.43
178,"B","B8",1.313,7.22,86.3,24.2777777777778,731.1,279.9,182,5.97,23.86,0.85,0.44
178,"B","B8",1.318,7.18,85.9,24.2777777777778,731.1,280.1,182,5.61,22.43,0.87,0.45
178,"B","B8",1.322,7.19,85.9,24.2222222222222,731.2,280.2,182,2.98,12.04,0.91,0.48
178,"B","B8",1.329,7.18,85.8,24.1666666666667,731.2,280.3,182,5.24,20.98,0.92,0.49
178,"B","B8",1.332,7.16,85.5,24.1111111111111,731.2,280.6,182,4.83,19.37,0.95,0.5
178,"B","B8",1.334,7.13,85,24.0555555555556,731.2,280.8,183,5.05,20.21,0.98,0.52
178,"B","B8",1.335,7.1,84.6,24.0555555555556,731.2,281,183,5.05,20.21,1.04,0.56
178,"B","B8",1.335,7.06,84.1,24,731.2,281.3,183,5.05,20.21,1.07,0.58
178,"B","B8",1.333,7.03,83.6,23.9444444444444,731.2,281.5,183,4.67,18.74,1.1,0.6
178,"B","B8",1.334,6.99,83.2,23.9444444444444,731.2,281.8,183,5.22,20.9,1.13,0.62
178,"B","B9",0.013,7.94,97.4,25.7222222222222,731.2,274.6,178,0.21,1.11,-0.33,-0.33
178,"B","B9",0.017,7.94,97.4,25.6666666666667,731.2,274.6,178,0.21,1.12,-0.36,-0.34
178,"B","B9",0.02,7.94,97.4,25.6666666666667,731.2,274.5,178,0.21,1.11,-0.37,-0.35
178,"B","B9",0.026,7.94,97.4,25.6666666666667,731.2,274.5,178,0.22,1.14,-0.38,-0.36
178,"B","B9",0.03,7.95,97.4,25.6666666666667,731.2,274.5,178,0.22,1.14,-0.39,-0.36
178,"B","B9",0.033,7.95,97.4,25.6666666666667,731.2,274.5,178,0.22,1.15,-0.41,-0.37
178,"B","B9",0.041,7.95,97.4,25.6666666666667,731.2,274.5,178,0.22,1.16,-0.42,-0.38
178,"B","B9",0.047,7.95,97.5,25.6666666666667,731.2,274.5,178,0.23,1.17,-0.42,-0.39
178,"B","B9",0.051,7.95,97.5,25.6666666666667,731.2,274.4,178,0.23,1.2,-0.43,-0.39
178,"B","B9",0.057,7.95,97.5,25.6111111111111,731.2,274.4,178,0.24,1.22,-0.44,-0.39
178,"B","B9",0.068,7.96,97.5,25.6111111111111,731.2,274.3,178,0.24,1.23,-0.44,-0.4
178,"B","B9",0.07,7.96,97.5,25.6111111111111,731.2,274.3,178,0.23,1.19,-0.44,-0.4
178,"B","B9",0.074,7.96,97.5,25.6111111111111,731.2,274.3,178,0.23,1.19,-0.45,-0.4
178,"B","B9",0.083,7.96,97.5,25.6111111111111,731.2,274.2,178,0.23,1.2,-0.45,-0.4
178,"B","B9",0.088,7.97,97.5,25.6111111111111,731.2,274.2,178,0.23,1.2,-0.45,-0.41
178,"B","B9",0.092,7.97,97.6,25.5555555555556,731.1,274.1,178,0.23,1.19,-0.45,-0.4
178,"B","B9",0.103,7.97,97.6,25.5555555555556,731.1,274.1,178,0.23,1.19,-0.45,-0.4
178,"B","B9",0.109,7.97,97.6,25.5555555555556,731.1,274,178,0.23,1.2,-0.45,-0.4
178,"B","B9",0.116,7.98,97.6,25.5555555555556,731.1,274,178,0.23,1.2,-0.45,-0.4
178,"B","B9",0.134,7.98,97.6,25.5555555555556,731.1,273.9,178,0.23,1.2,-0.45,-0.4
178,"B","B9",0.142,7.98,97.7,25.5555555555556,731.1,273.9,178,0.23,1.19,-0.45,-0.4
178,"B","B9",0.146,7.98,97.7,25.5555555555556,731.1,273.8,178,0.23,1.19,-0.45,-0.4
178,"B","B9",0.153,7.99,97.7,25.5555555555556,731.1,273.8,178,0.23,1.19,-0.45,-0.4
178,"B","B9",0.169,7.99,97.7,25.5,731.2,273.7,178,0.24,1.22,-0.45,-0.4
178,"B","B9",0.176,7.99,97.7,25.5,731.2,273.7,178,0.24,1.21,-0.45,-0.4
178,"B","B9",0.184,8,97.8,25.5,731.2,273.6,178,0.24,1.24,-0.45,-0.4
178,"B","B9",0.202,8,97.8,25.5,731.2,273.5,178,0.24,1.24,-0.44,-0.4
178,"B","B9",0.21,8,97.8,25.5,731.2,273.5,178,0.24,1.24,-0.45,-0.4
178,"B","B9",0.217,8.01,97.8,25.5,731.2,273.5,178,0.24,1.23,-0.45,-0.4
178,"B","B9",0.231,8.01,97.9,25.5,731.2,273.4,178,0.24,1.24,-0.45,-0.4
178,"B","B9",0.241,8.01,97.9,25.4444444444444,731.2,273.3,178,0.24,1.25,-0.45,-0.4
178,"B","B9",0.246,8.02,97.9,25.4444444444444,731.1,273.3,178,0.24,1.21,-0.44,-0.4
178,"B","B9",0.26,8.02,98,25.4444444444444,731.1,273.3,178,0.23,1.2,-0.45,-0.4
178,"B","B9",0.267,8.02,98,25.4444444444444,731.1,273.2,178,0.24,1.21,-0.45,-0.4
178,"B","B9",0.273,8.03,98,25.4444444444444,731.1,273.2,178,0.24,1.22,-0.45,-0.4
178,"B","B9",0.287,8.03,98.1,25.4444444444444,731.1,273.1,178,0.24,1.23,-0.45,-0.4
178,"B","B9",0.296,8.03,98.1,25.4444444444444,731.1,273.1,178,0.24,1.24,-0.44,-0.4
178,"B","B9",0.302,8.04,98.1,25.4444444444444,731.1,273.1,178,0.25,1.26,-0.44,-0.4
178,"B","B9",0.306,8.04,98.1,25.4444444444444,731.1,273.1,177,0.25,1.28,-0.45,-0.4
178,"B","B9",0.319,8.04,98.2,25.3888888888889,731.1,273,177,0.26,1.3,-0.45,-0.4
178,"B","B9",0.326,8.05,98.2,25.3888888888889,731.1,273,177,0.26,1.31,-0.45,-0.4
178,"B","B9",0.329,8.05,98.2,25.3888888888889,731.1,273,177,0.26,1.33,-0.45,-0.4
178,"B","B9",0.339,8.05,98.2,25.3888888888889,731.1,272.9,177,0.27,1.34,-0.45,-0.4
178,"B","B9",0.344,8.06,98.3,25.3888888888889,731.1,272.9,177,0.28,1.38,-0.45,-0.4
178,"B","B9",0.35,8.06,98.3,25.3888888888889,731.1,272.9,177,0.28,1.38,-0.45,-0.4
178,"B","B9",0.355,8.06,98.3,25.3888888888889,731.1,272.9,177,0.28,1.38,-0.45,-0.4
178,"B","B9",0.363,8.06,98.3,25.3888888888889,731.1,272.9,177,0.28,1.4,-0.45,-0.4
178,"B","B9",0.366,8.07,98.4,25.3888888888889,731.2,272.8,177,0.29,1.41,-0.45,-0.4
178,"B","B9",0.37,8.07,98.4,25.3888888888889,731.2,272.8,177,0.29,1.42,-0.45,-0.4
178,"B","B9",0.38,8.07,98.4,25.3333333333333,731.2,272.8,177,0.29,1.43,-0.45,-0.4
